employee_no,timestamp
201347,14-12-2019 10:51
201347,14-12-2019 20:00
99178,13-12-2019 08:37
99178,13-12-2019 16:08
99178,14-12-2019 08:24
99178,14-12-2019 19:08
85420,13-12-2019 08:27
85420,13-12-2019 18:03
85420,14-12-2019 08:23
85420,14-12-2019 18:01
79635,13-12-2019 07:43
79635,13-12-2019 17:16
79635,14-12-2019 07:16
79635,14-12-2019 17:45
79719,14-12-2019 08:52
79719,14-12-2019 18:05
79717,14-12-2019 08:21
79717,14-12-2019 18:08
202202,13-12-2019 08:55
202202,13-12-2019 19:15
202202,14-12-2019 09:08
202202,14-12-2019 19:38
89827,13-12-2019 08:54
89827,13-12-2019 18:45
89827,14-12-2019 08:53
89827,14-12-2019 18:30
79633,13-12-2019 08:54
79633,13-12-2019 18:06
79633,14-12-2019 08:46
79633,14-12-2019 18:05
79638,13-12-2019 08:39
79638,13-12-2019 18:14
79638,14-12-2019 08:41
79638,14-12-2019 18:10
79622,13-12-2019 08:56
79622,13-12-2019 19:50
98641,13-12-2019 10:09
98641,13-12-2019 20:36
98641,14-12-2019 10:42
98641,14-12-2019 20:06
205491,14-12-2019 07:46
205491,14-12-2019 17:15
91413,13-12-2019 10:24
91413,13-12-2019 19:56
88945,13-12-2019 10:40
88945,13-12-2019 20:13
88945,14-12-2019 09:36
88945,14-12-2019 19:50
200623,13-12-2019 09:50
200623,13-12-2019 20:10
200623,14-12-2019 09:41
200623,14-12-2019 19:45
80045,13-12-2019 08:36
80045,13-12-2019 18:07
80045,14-12-2019 08:33
80045,14-12-2019 18:07
89188,13-12-2019 11:30
89188,13-12-2019 21:05
89188,14-12-2019 11:45
89188,14-12-2019 21:04
200468,13-12-2019 07:44
200468,13-12-2019 17:11
200468,14-12-2019 07:37
200468,14-12-2019 17:05
97635,13-12-2019 08:33
97635,13-12-2019 18:06
97635,14-12-2019 08:24
97635,14-12-2019 18:32
97632,13-12-2019 09:29
97632,13-12-2019 19:20
97632,14-12-2019 09:31
97632,14-12-2019 19:15
80083,13-12-2019 11:42
80083,13-12-2019 21:26
80083,14-12-2019 11:41
80083,14-12-2019 21:17
80035,13-12-2019 07:36
80035,13-12-2019 18:02
80035,14-12-2019 07:36
80035,14-12-2019 17:51
80028,13-12-2019 07:18
80028,13-12-2019 17:20
80028,14-12-2019 07:00
80028,14-12-2019 17:08
80022,13-12-2019 07:55
80022,13-12-2019 16:33
80033,13-12-2019 11:38
80033,13-12-2019 21:05
80033,14-12-2019 11:38
80033,14-12-2019 21:06
80040,13-12-2019 07:04
80040,13-12-2019 17:15
80040,14-12-2019 07:05
80040,14-12-2019 17:07
80180,13-12-2019 08:43
80180,13-12-2019 18:06
80180,14-12-2019 08:42
80180,14-12-2019 18:04
99324,13-12-2019 09:46
99324,13-12-2019 10:35
99020,13-12-2019 09:21
99020,13-12-2019 20:06
99020,14-12-2019 09:21
99020,14-12-2019 20:14
99329,13-12-2019 09:22
99329,13-12-2019 17:34
80105,13-12-2019 09:51
80105,13-12-2019 19:27
80105,14-12-2019 09:45
80105,14-12-2019 18:37
89574,13-12-2019 07:33
89574,13-12-2019 17:32
89574,14-12-2019 07:27
89574,14-12-2019 17:57
80106,13-12-2019 09:56
80106,13-12-2019 20:59
80106,14-12-2019 09:40
80106,14-12-2019 17:46
94401,13-12-2019 07:51
94401,13-12-2019 17:20
94401,14-12-2019 07:39
94401,14-12-2019 17:04
80113,13-12-2019 09:56
80113,13-12-2019 19:19
98578,13-12-2019 09:39
98578,13-12-2019 19:14
98578,14-12-2019 09:48
98578,14-12-2019 19:06
80085,13-12-2019 08:03
80085,13-12-2019 17:27
80085,14-12-2019 07:47
80085,14-12-2019 17:09
80081,14-12-2019 08:49
80081,14-12-2019 18:08
80084,13-12-2019 07:48
80084,13-12-2019 17:26
80084,14-12-2019 07:45
80084,14-12-2019 17:31
80075,13-12-2019 07:50
80075,13-12-2019 17:09
80075,14-12-2019 07:47
80075,14-12-2019 17:22
80080,13-12-2019 07:59
80080,13-12-2019 17:12
80080,14-12-2019 07:41
80080,14-12-2019 17:25
80232,13-12-2019 07:52
80232,13-12-2019 17:09
80232,14-12-2019 07:47
80232,14-12-2019 17:49
201361,13-12-2019 08:49
201361,13-12-2019 18:23
201361,14-12-2019 08:46
201361,14-12-2019 18:07
80207,13-12-2019 09:50
80207,13-12-2019 19:00
7205,13-12-2019 08:37
7205,13-12-2019 18:26
7205,14-12-2019 08:18
7205,14-12-2019 18:18
89322,13-12-2019 07:48
89322,13-12-2019 17:16
89322,14-12-2019 07:58
89322,14-12-2019 17:25
94340,13-12-2019 07:55
94340,13-12-2019 17:07
94340,14-12-2019 07:50
94340,14-12-2019 17:00
80197,13-12-2019 07:40
80197,13-12-2019 17:08
80197,14-12-2019 07:47
80197,14-12-2019 17:04
93672,13-12-2019 10:07
93672,13-12-2019 19:04
80192,13-12-2019 07:39
80192,13-12-2019 17:20
80192,14-12-2019 07:48
80192,14-12-2019 17:39
80190,13-12-2019 07:47
80190,13-12-2019 17:17
80190,14-12-2019 07:39
80190,14-12-2019 17:14
200635,13-12-2019 09:59
200635,13-12-2019 19:36
200635,14-12-2019 09:59
200635,14-12-2019 20:00
80179,13-12-2019 07:42
80179,13-12-2019 17:09
80179,14-12-2019 07:42
80179,14-12-2019 17:12
80177,13-12-2019 11:28
80177,13-12-2019 21:03
80177,14-12-2019 11:27
80177,14-12-2019 21:07
89337,13-12-2019 10:47
89337,13-12-2019 21:06
89337,14-12-2019 10:47
89337,14-12-2019 21:14
80238,13-12-2019 08:45
80238,13-12-2019 18:06
80238,14-12-2019 08:47
80238,14-12-2019 18:09
69856,13-12-2019 08:59
69856,13-12-2019 18:02
69856,14-12-2019 08:55
69856,14-12-2019 17:00
80217,14-12-2019 07:45
80217,14-12-2019 17:10
203917,13-12-2019 10:38
203917,13-12-2019 20:06
203917,14-12-2019 10:41
203917,14-12-2019 20:17
200813,14-12-2019 09:06
200813,14-12-2019 19:39
84961,13-12-2019 10:19
84961,13-12-2019 19:00
84961,14-12-2019 09:34
84961,14-12-2019 17:15
200741,13-12-2019 07:40
200741,13-12-2019 17:05
200741,14-12-2019 07:45
200741,14-12-2019 15:34
99487,13-12-2019 08:53
99487,13-12-2019 19:17
99487,14-12-2019 08:37
99487,14-12-2019 18:40
71398,13-12-2019 08:04
71398,13-12-2019 18:08
89047,13-12-2019 10:29
89047,13-12-2019 18:36
201191,13-12-2019 09:59
201191,13-12-2019 19:37
201191,14-12-2019 09:49
201191,14-12-2019 19:11
99102,13-12-2019 09:13
99102,13-12-2019 18:36
99102,14-12-2019 09:05
99102,14-12-2019 18:24
80334,13-12-2019 08:56
80334,13-12-2019 18:34
80334,14-12-2019 08:47
80334,14-12-2019 18:15
99420,13-12-2019 07:34
99420,13-12-2019 17:09
99420,14-12-2019 07:36
99420,14-12-2019 17:29
90339,13-12-2019 08:43
90339,13-12-2019 18:04
90339,14-12-2019 08:36
90339,14-12-2019 18:19
202194,13-12-2019 08:48
202194,13-12-2019 19:26
202194,14-12-2019 08:56
202194,14-12-2019 19:51
87724,13-12-2019 09:23
87724,13-12-2019 18:30
80468,13-12-2019 08:52
80468,13-12-2019 19:37
99013,14-12-2019 10:01
99013,14-12-2019 19:41
99500,13-12-2019 09:06
99500,13-12-2019 19:15
99500,14-12-2019 09:52
99500,14-12-2019 19:10
99914,13-12-2019 08:39
99914,13-12-2019 18:33
99914,14-12-2019 08:39
99914,14-12-2019 19:23
78513,13-12-2019 10:11
78513,13-12-2019 19:41
204274,13-12-2019 09:06
204274,13-12-2019 20:11
204274,14-12-2019 09:00
204274,14-12-2019 18:14
80450,13-12-2019 09:05
80450,13-12-2019 18:09
80450,14-12-2019 08:58
80450,14-12-2019 18:31
202205,13-12-2019 08:55
202205,13-12-2019 19:15
202205,14-12-2019 09:08
202205,14-12-2019 19:10
11096,13-12-2019 09:14
11096,13-12-2019 18:04
26611,13-12-2019 09:49
26611,13-12-2019 18:38
94656,14-12-2019 07:35
94656,14-12-2019 17:18
200830,13-12-2019 07:29
200830,13-12-2019 17:25
200830,14-12-2019 07:27
200830,14-12-2019 17:36
91063,14-12-2019 06:35
91063,14-12-2019 16:03
74999,14-12-2019 09:39
74999,14-12-2019 16:12
204225,13-12-2019 08:39
204225,13-12-2019 17:24
200646,13-12-2019 07:53
200646,13-12-2019 11:15
200646,14-12-2019 07:47
200646,14-12-2019 17:00
80574,13-12-2019 11:46
80574,13-12-2019 21:01
80574,14-12-2019 13:19
80574,14-12-2019 21:05
80608,13-12-2019 07:47
80608,13-12-2019 17:03
80608,14-12-2019 07:45
80608,14-12-2019 17:02
80635,14-12-2019 09:58
80635,14-12-2019 19:00
85033,13-12-2019 08:04
85033,13-12-2019 18:07
85033,14-12-2019 08:09
85033,14-12-2019 18:16
99893,13-12-2019 07:46
99893,13-12-2019 17:08
80491,13-12-2019 07:01
80491,13-12-2019 22:05
80491,14-12-2019 00:25
80491,14-12-2019 22:35
80660,13-12-2019 09:35
80660,13-12-2019 19:02
99811,13-12-2019 08:36
99811,13-12-2019 18:32
99811,14-12-2019 08:37
99811,14-12-2019 18:50
89487,13-12-2019 08:55
89487,13-12-2019 18:01
89487,14-12-2019 09:06
89487,14-12-2019 18:30
72249,14-12-2019 10:12
72249,14-12-2019 19:10
80580,13-12-2019 07:31
80580,13-12-2019 17:04
80580,14-12-2019 07:23
80580,14-12-2019 17:15
11080,13-12-2019 09:19
11080,13-12-2019 19:32
11080,14-12-2019 08:57
11080,14-12-2019 18:00
91155,14-12-2019 07:52
91155,14-12-2019 17:03
80566,13-12-2019 09:40
80566,13-12-2019 19:07
80566,14-12-2019 09:37
80566,14-12-2019 19:07
80544,13-12-2019 10:51
80544,13-12-2019 21:08
80544,14-12-2019 11:05
80544,14-12-2019 21:05
90795,13-12-2019 09:43
90795,13-12-2019 19:42
90795,14-12-2019 09:20
90795,14-12-2019 19:05
80723,13-12-2019 08:02
80723,13-12-2019 17:09
80723,14-12-2019 07:44
80723,14-12-2019 17:08
90873,13-12-2019 09:03
90873,13-12-2019 18:11
90873,14-12-2019 08:48
90873,14-12-2019 18:03
66351,13-12-2019 09:38
66351,13-12-2019 19:09
66351,14-12-2019 09:45
66351,14-12-2019 19:23
23399,13-12-2019 10:17
23399,13-12-2019 19:08
91684,13-12-2019 09:51
91684,13-12-2019 18:20
97578,13-12-2019 08:50
97578,13-12-2019 18:04
97578,14-12-2019 08:48
97578,14-12-2019 19:02
201313,13-12-2019 07:27
201313,13-12-2019 17:22
201313,14-12-2019 07:26
201313,14-12-2019 16:03
80753,13-12-2019 07:57
80753,13-12-2019 17:09
80753,14-12-2019 07:53
80753,14-12-2019 17:09
80735,13-12-2019 07:42
80735,13-12-2019 17:01
80735,14-12-2019 07:37
80735,14-12-2019 17:02
80745,13-12-2019 07:31
80745,13-12-2019 17:18
80745,14-12-2019 07:45
80745,14-12-2019 17:22
89072,13-12-2019 11:08
89072,13-12-2019 21:08
89072,14-12-2019 11:41
89072,14-12-2019 21:23
99419,13-12-2019 07:33
99419,13-12-2019 18:11
99419,14-12-2019 07:29
99419,14-12-2019 17:33
88090,13-12-2019 07:26
88090,13-12-2019 17:05
88090,14-12-2019 07:44
88090,14-12-2019 17:13
88092,13-12-2019 10:32
88092,13-12-2019 20:07
88092,14-12-2019 10:31
88092,14-12-2019 20:04
81572,13-12-2019 07:52
81572,13-12-2019 17:16
81572,14-12-2019 07:55
81572,14-12-2019 17:53
80835,13-12-2019 09:09
80835,13-12-2019 19:51
80835,14-12-2019 09:31
80835,14-12-2019 18:22
80820,13-12-2019 09:54
80820,13-12-2019 19:52
76313,13-12-2019 10:10
76313,13-12-2019 18:37
76313,14-12-2019 10:07
76313,14-12-2019 18:22
88016,13-12-2019 07:40
88016,13-12-2019 17:39
88016,14-12-2019 07:11
88016,14-12-2019 15:02
200143,13-12-2019 09:02
200143,13-12-2019 18:40
200143,14-12-2019 09:02
200143,14-12-2019 18:44
66280,13-12-2019 07:32
66280,13-12-2019 17:22
66280,14-12-2019 07:33
66280,14-12-2019 17:29
78942,13-12-2019 07:52
78942,13-12-2019 17:02
78942,14-12-2019 07:48
78942,14-12-2019 17:03
89544,14-12-2019 07:48
89544,14-12-2019 17:18
205538,13-12-2019 08:50
205538,13-12-2019 18:19
82551,13-12-2019 08:23
82551,13-12-2019 18:16
202587,13-12-2019 07:12
202587,13-12-2019 17:07
202587,14-12-2019 07:09
202587,14-12-2019 17:06
82553,13-12-2019 08:44
82553,13-12-2019 18:19
82553,14-12-2019 08:37
82553,14-12-2019 18:16
82347,13-12-2019 08:26
82347,13-12-2019 18:02
82347,14-12-2019 08:44
82347,14-12-2019 18:05
96748,14-12-2019 12:08
96748,14-12-2019 13:54
204335,13-12-2019 08:59
204335,13-12-2019 18:25
204335,14-12-2019 08:35
204335,14-12-2019 18:06
76159,13-12-2019 10:05
76159,13-12-2019 18:43
76159,14-12-2019 08:54
76159,14-12-2019 17:41
82346,13-12-2019 07:40
82346,13-12-2019 17:07
82346,14-12-2019 07:51
82346,14-12-2019 17:19
27229,13-12-2019 08:58
27229,13-12-2019 21:26
27229,14-12-2019 08:02
27229,14-12-2019 18:46
81324,13-12-2019 10:18
81324,13-12-2019 13:46
81360,13-12-2019 07:46
81360,13-12-2019 17:31
81360,14-12-2019 07:45
81360,14-12-2019 17:06
90812,13-12-2019 07:13
90812,13-12-2019 17:14
90812,14-12-2019 07:08
90812,14-12-2019 17:02
81434,13-12-2019 10:28
81434,13-12-2019 19:49
81035,13-12-2019 09:18
81035,13-12-2019 10:53
81035,14-12-2019 09:37
81035,14-12-2019 21:30
88944,13-12-2019 07:56
88944,13-12-2019 17:22
88944,14-12-2019 07:51
88944,14-12-2019 17:27
200239,13-12-2019 10:26
200239,13-12-2019 19:47
81244,13-12-2019 08:34
81244,13-12-2019 18:04
200909,13-12-2019 08:56
200909,13-12-2019 18:14
200909,14-12-2019 08:41
200909,14-12-2019 18:05
81299,13-12-2019 07:37
81299,13-12-2019 17:14
81299,14-12-2019 07:20
81299,14-12-2019 17:18
205564,13-12-2019 07:41
205564,13-12-2019 18:16
205564,14-12-2019 07:37
205564,14-12-2019 18:05
200812,13-12-2019 09:20
200812,13-12-2019 19:25
200812,14-12-2019 09:44
200812,14-12-2019 19:26
81328,13-12-2019 07:16
81328,13-12-2019 17:20
81328,14-12-2019 07:13
81328,14-12-2019 17:06
81327,13-12-2019 07:34
81327,13-12-2019 17:33
81327,14-12-2019 07:30
81327,14-12-2019 17:11
81344,13-12-2019 07:48
81344,13-12-2019 17:02
81344,14-12-2019 07:47
81344,14-12-2019 17:02
23375,13-12-2019 09:03
23375,13-12-2019 18:24
23375,14-12-2019 08:32
23375,14-12-2019 17:40
92274,13-12-2019 08:44
92274,13-12-2019 18:59
92274,14-12-2019 08:55
92274,14-12-2019 19:15
81298,13-12-2019 07:20
81298,13-12-2019 17:20
81298,14-12-2019 07:20
81298,14-12-2019 17:12
201346,13-12-2019 09:01
201346,13-12-2019 18:18
201346,14-12-2019 08:52
201346,14-12-2019 18:28
87843,13-12-2019 10:45
87843,13-12-2019 19:24
81331,13-12-2019 11:50
81331,13-12-2019 21:08
81280,13-12-2019 08:11
81280,13-12-2019 17:24
81280,14-12-2019 07:55
81280,14-12-2019 17:06
63613,13-12-2019 08:48
63613,13-12-2019 18:01
63613,14-12-2019 09:12
63613,14-12-2019 18:01
93350,14-12-2019 09:52
93350,14-12-2019 15:24
81336,13-12-2019 07:31
81336,13-12-2019 17:17
81336,14-12-2019 07:30
81336,14-12-2019 15:12
81351,13-12-2019 07:31
81351,13-12-2019 18:08
81351,14-12-2019 07:43
81351,14-12-2019 17:24
81050,13-12-2019 07:51
81050,13-12-2019 17:39
81050,14-12-2019 07:55
81050,14-12-2019 17:04
81029,13-12-2019 07:38
81029,13-12-2019 17:20
81029,14-12-2019 07:32
81029,14-12-2019 17:10
80919,13-12-2019 07:48
80919,13-12-2019 17:15
80919,14-12-2019 07:50
80919,14-12-2019 17:13
88128,13-12-2019 11:09
88128,13-12-2019 21:06
88128,14-12-2019 11:16
88128,14-12-2019 21:05
98671,13-12-2019 09:25
98671,13-12-2019 19:11
98671,14-12-2019 09:21
98671,14-12-2019 19:08
7092,13-12-2019 10:46
7092,13-12-2019 20:09
80987,13-12-2019 09:47
80987,13-12-2019 19:13
80921,13-12-2019 08:33
80921,13-12-2019 18:52
203941,13-12-2019 11:00
203941,13-12-2019 20:07
203941,14-12-2019 10:59
203941,14-12-2019 20:29
80973,13-12-2019 08:59
80973,13-12-2019 18:07
80973,14-12-2019 08:46
80973,14-12-2019 18:09
89433,13-12-2019 12:04
89433,13-12-2019 18:22
88094,13-12-2019 07:53
88094,13-12-2019 17:15
88094,14-12-2019 07:43
88094,14-12-2019 15:58
99433,14-12-2019 07:37
99433,14-12-2019 18:10
88091,13-12-2019 07:34
88091,13-12-2019 17:26
88091,14-12-2019 07:47
88091,14-12-2019 17:31
88096,13-12-2019 07:47
88096,13-12-2019 17:09
88096,14-12-2019 07:40
88096,14-12-2019 17:03
88056,13-12-2019 07:42
88056,13-12-2019 17:08
88087,13-12-2019 09:31
88087,13-12-2019 18:38
81842,13-12-2019 07:44
81842,13-12-2019 17:17
81842,14-12-2019 07:48
81842,14-12-2019 17:06
208484,14-12-2019 07:17
208484,14-12-2019 17:17
89601,13-12-2019 08:50
89601,13-12-2019 18:00
89601,14-12-2019 08:33
89601,14-12-2019 18:00
87695,13-12-2019 06:57
87695,13-12-2019 17:20
87695,14-12-2019 06:58
87695,14-12-2019 17:39
23144,13-12-2019 08:23
23144,13-12-2019 17:05
23144,14-12-2019 08:03
23144,14-12-2019 17:22
97625,13-12-2019 09:07
97625,13-12-2019 18:09
97625,14-12-2019 08:59
97625,14-12-2019 18:06
82859,13-12-2019 09:18
82859,13-12-2019 18:22
82859,14-12-2019 08:47
82859,14-12-2019 18:05
82722,13-12-2019 07:56
82722,13-12-2019 17:09
82722,14-12-2019 07:52
82722,14-12-2019 17:09
81951,13-12-2019 09:03
81951,13-12-2019 20:28
81951,14-12-2019 09:35
81951,14-12-2019 19:26
81858,13-12-2019 07:49
81858,13-12-2019 17:34
81858,14-12-2019 07:49
81858,14-12-2019 17:04
81767,13-12-2019 07:32
81767,13-12-2019 17:07
81767,14-12-2019 07:37
81767,14-12-2019 15:35
93271,13-12-2019 08:43
93271,13-12-2019 18:00
93271,14-12-2019 08:41
93271,14-12-2019 18:02
201148,13-12-2019 10:40
201148,13-12-2019 19:17
201148,14-12-2019 09:53
201148,14-12-2019 19:48
201855,13-12-2019 08:58
201855,13-12-2019 19:17
201855,14-12-2019 08:53
201855,14-12-2019 19:39
83183,13-12-2019 07:41
83183,13-12-2019 17:12
83183,14-12-2019 07:42
83183,14-12-2019 12:03
83239,13-12-2019 07:37
83239,13-12-2019 17:13
83239,14-12-2019 07:44
83239,14-12-2019 18:16
83194,13-12-2019 08:54
83194,13-12-2019 18:14
83194,14-12-2019 08:48
83194,14-12-2019 18:07
201470,13-12-2019 10:12
201470,13-12-2019 19:17
201470,14-12-2019 09:03
201470,14-12-2019 18:37
90046,13-12-2019 08:52
90046,13-12-2019 10:35
83210,13-12-2019 08:44
83210,13-12-2019 18:25
83210,14-12-2019 08:47
83210,14-12-2019 18:08
89321,13-12-2019 07:39
89321,13-12-2019 17:00
89321,14-12-2019 07:55
89321,14-12-2019 17:07
83565,13-12-2019 10:44
83565,13-12-2019 20:36
83565,14-12-2019 10:10
83565,14-12-2019 20:44
83517,13-12-2019 09:23
83517,13-12-2019 20:38
83517,14-12-2019 09:39
83517,14-12-2019 18:57
83551,13-12-2019 10:13
83551,13-12-2019 20:36
83367,13-12-2019 09:47
83367,13-12-2019 20:03
83367,14-12-2019 09:51
83367,14-12-2019 20:44
83368,13-12-2019 09:47
83368,13-12-2019 20:03
83368,14-12-2019 09:51
83368,14-12-2019 20:44
201583,14-12-2019 08:35
201583,14-12-2019 17:16
83366,13-12-2019 09:38
83366,13-12-2019 20:41
83366,14-12-2019 09:18
83366,14-12-2019 20:47
24304,13-12-2019 15:17
24304,13-12-2019 17:02
83371,13-12-2019 10:13
83371,13-12-2019 20:03
83371,14-12-2019 12:40
83371,14-12-2019 20:40
90772,13-12-2019 12:03
90772,13-12-2019 17:03
89667,13-12-2019 09:44
89667,13-12-2019 20:11
89667,14-12-2019 09:08
89667,14-12-2019 19:37
79675,13-12-2019 09:46
79675,13-12-2019 19:17
91280,13-12-2019 08:46
91280,13-12-2019 18:05
91280,14-12-2019 08:57
91280,14-12-2019 15:01
83286,14-12-2019 08:40
83286,14-12-2019 18:24
83287,14-12-2019 09:00
83287,14-12-2019 18:04
83273,13-12-2019 09:59
83273,13-12-2019 19:02
83273,14-12-2019 09:55
83273,14-12-2019 19:01
99428,14-12-2019 07:39
99428,14-12-2019 17:29
83262,13-12-2019 14:17
83262,13-12-2019 23:30
83262,14-12-2019 13:23
83262,14-12-2019 22:31
90024,13-12-2019 08:56
90024,13-12-2019 18:29
90024,14-12-2019 08:54
90024,14-12-2019 18:48
201510,14-12-2019 07:49
201510,14-12-2019 17:01
98968,13-12-2019 10:57
98968,13-12-2019 20:05
98968,14-12-2019 10:58
98968,14-12-2019 20:09
82673,13-12-2019 08:37
82673,13-12-2019 18:21
82673,14-12-2019 12:48
82673,14-12-2019 18:33
99948,14-12-2019 10:50
99948,14-12-2019 20:09
5480,13-12-2019 11:54
5480,13-12-2019 19:04
99723,13-12-2019 07:13
99723,13-12-2019 17:07
99723,14-12-2019 07:16
99723,14-12-2019 17:22
77722,13-12-2019 08:47
77722,13-12-2019 18:01
77722,14-12-2019 08:52
77722,14-12-2019 13:39
85517,13-12-2019 10:38
85517,13-12-2019 12:05
98574,14-12-2019 08:26
98574,14-12-2019 18:04
82666,13-12-2019 10:01
82666,13-12-2019 19:17
82666,14-12-2019 09:45
82666,14-12-2019 19:15
98613,13-12-2019 08:15
98613,13-12-2019 16:38
203778,13-12-2019 07:38
203778,13-12-2019 18:19
203778,14-12-2019 07:24
203778,14-12-2019 17:24
96934,14-12-2019 09:47
96934,14-12-2019 15:24
82725,13-12-2019 08:34
82725,13-12-2019 19:21
82725,14-12-2019 08:35
82725,14-12-2019 18:41
88088,13-12-2019 07:29
88088,13-12-2019 17:08
88088,14-12-2019 07:26
88088,14-12-2019 17:18
99110,13-12-2019 09:00
99110,13-12-2019 18:22
99110,14-12-2019 08:57
99110,14-12-2019 19:27
13600,13-12-2019 11:48
13600,13-12-2019 19:09
99936,13-12-2019 08:55
99936,13-12-2019 19:18
99936,14-12-2019 09:47
99936,14-12-2019 19:14
201145,13-12-2019 09:18
201145,13-12-2019 19:10
201145,14-12-2019 09:16
201145,14-12-2019 19:11
89073,14-12-2019 07:51
89073,14-12-2019 17:12
82462,13-12-2019 07:32
82462,13-12-2019 17:05
82462,14-12-2019 07:38
82462,14-12-2019 17:16
201517,13-12-2019 07:46
201517,13-12-2019 17:07
201517,14-12-2019 07:38
201517,14-12-2019 17:02
82439,13-12-2019 08:54
82439,13-12-2019 18:15
17597,13-12-2019 07:47
17597,13-12-2019 17:41
200232,13-12-2019 09:30
200232,13-12-2019 18:30
82473,13-12-2019 07:43
82473,13-12-2019 17:00
82473,14-12-2019 07:43
82473,14-12-2019 17:00
94007,13-12-2019 07:40
94007,13-12-2019 17:43
94007,14-12-2019 07:26
94007,14-12-2019 17:28
21168,13-12-2019 09:45
21168,13-12-2019 19:01
201493,13-12-2019 09:25
201493,13-12-2019 19:04
201493,14-12-2019 09:07
201493,14-12-2019 18:43
201109,13-12-2019 07:48
201109,13-12-2019 17:07
201109,14-12-2019 07:47
201109,14-12-2019 17:01
201303,13-12-2019 09:09
201303,13-12-2019 19:29
201303,14-12-2019 09:05
201303,14-12-2019 19:32
88257,13-12-2019 07:53
88257,13-12-2019 17:09
88257,14-12-2019 07:51
88257,14-12-2019 17:29
81562,13-12-2019 08:40
81562,13-12-2019 18:22
81562,14-12-2019 08:43
81562,14-12-2019 18:20
97567,13-12-2019 08:47
97567,13-12-2019 18:09
97567,14-12-2019 08:29
97567,14-12-2019 18:02
81564,13-12-2019 07:43
81564,13-12-2019 17:32
81564,14-12-2019 07:34
81564,14-12-2019 17:11
81605,13-12-2019 07:48
81605,13-12-2019 17:20
81605,14-12-2019 07:45
81605,14-12-2019 17:10
98238,13-12-2019 08:54
98238,13-12-2019 18:03
70845,14-12-2019 07:51
70845,14-12-2019 18:12
201410,13-12-2019 08:47
201410,13-12-2019 18:13
201410,14-12-2019 08:29
201410,14-12-2019 18:13
81614,13-12-2019 09:24
81614,13-12-2019 19:31
81614,14-12-2019 09:19
81614,14-12-2019 20:01
81613,13-12-2019 08:46
81613,13-12-2019 18:03
81613,14-12-2019 08:36
81613,14-12-2019 18:17
81599,13-12-2019 08:46
81599,13-12-2019 18:22
2679,13-12-2019 08:27
2679,13-12-2019 18:03
2679,14-12-2019 08:26
2679,14-12-2019 18:08
81521,13-12-2019 07:21
81521,13-12-2019 17:09
81521,14-12-2019 07:26
81521,14-12-2019 17:12
81595,13-12-2019 10:22
81595,13-12-2019 21:01
81595,14-12-2019 11:04
81595,14-12-2019 21:05
92031,13-12-2019 08:41
92031,13-12-2019 20:16
92031,14-12-2019 08:36
92031,14-12-2019 18:05
201409,13-12-2019 09:52
201409,13-12-2019 18:34
201409,14-12-2019 09:57
201409,14-12-2019 19:39
76586,13-12-2019 08:40
76586,13-12-2019 18:32
91434,13-12-2019 09:37
91434,13-12-2019 19:19
91434,14-12-2019 09:33
91434,14-12-2019 19:33
85603,13-12-2019 08:55
85603,13-12-2019 18:09
85603,14-12-2019 08:48
85603,14-12-2019 18:03
97495,13-12-2019 07:29
97495,13-12-2019 18:19
97495,14-12-2019 07:29
97495,14-12-2019 17:17
76856,13-12-2019 09:14
76856,13-12-2019 10:52
85460,14-12-2019 08:47
85460,14-12-2019 18:04
7456,13-12-2019 09:14
7456,13-12-2019 16:54
91452,13-12-2019 06:46
91452,13-12-2019 18:12
91452,14-12-2019 07:09
91452,14-12-2019 17:35
207414,13-12-2019 07:42
207414,13-12-2019 17:25
207414,14-12-2019 07:28
207414,14-12-2019 15:02
1000052,13-12-2019 09:32
1000052,13-12-2019 18:26
81666,13-12-2019 08:52
81666,13-12-2019 18:22
202157,13-12-2019 09:32
202157,13-12-2019 14:05
81655,13-12-2019 09:01
81655,13-12-2019 18:03
81655,14-12-2019 08:46
81655,14-12-2019 18:15
81646,13-12-2019 08:36
81646,13-12-2019 18:07
81646,14-12-2019 08:26
81646,14-12-2019 18:03
82365,13-12-2019 09:04
82365,13-12-2019 18:04
82365,14-12-2019 09:08
82365,14-12-2019 18:03
203776,13-12-2019 07:39
203776,13-12-2019 18:28
203776,14-12-2019 07:29
203776,14-12-2019 17:21
82096,13-12-2019 09:11
82096,13-12-2019 19:04
82096,14-12-2019 09:09
82096,14-12-2019 18:48
93519,13-12-2019 09:09
93519,13-12-2019 18:54
93519,14-12-2019 09:14
93519,14-12-2019 19:43
91511,13-12-2019 08:51
91511,13-12-2019 18:27
91511,14-12-2019 08:57
91511,14-12-2019 18:30
82097,13-12-2019 09:04
82097,13-12-2019 18:39
82097,14-12-2019 09:08
82097,14-12-2019 18:49
200120,13-12-2019 10:09
200120,13-12-2019 21:42
200120,14-12-2019 09:49
200120,14-12-2019 21:08
83541,13-12-2019 09:52
83541,13-12-2019 18:28
83541,14-12-2019 09:53
83541,14-12-2019 18:54
82201,13-12-2019 10:44
82201,13-12-2019 20:00
94152,13-12-2019 08:44
94152,13-12-2019 19:17
82086,13-12-2019 10:50
82086,13-12-2019 20:01
82086,14-12-2019 10:50
82086,14-12-2019 20:04
200907,13-12-2019 08:32
200907,13-12-2019 18:02
87713,13-12-2019 07:53
