Email/Employee ID,ShiftDate,Intime Date,In Time,Outtime Date,Out Time,Break Duration
98541,2019-12-14,2019-12-14,08:27,2019-12-14,17:30,
98543,2019-12-12,2019-12-12,10:45,2019-12-12,20:12,
98543,2019-12-13,2019-12-13,10:46,2019-12-13,20:14,
98543,2019-12-14,2019-12-14,10:49,2019-12-14,20:15,
98544,2019-12-12,2019-12-12,09:34,2019-12-12,18:25,
98546,2019-12-12,2019-12-12,09:29,2019-12-12,19:07,
98546,2019-12-13,2019-12-13,09:36,2019-12-13,19:05,
98547,2019-12-12,2019-12-12,10:12,2019-12-12,18:53,
98547,2019-12-13,2019-12-13,10:12,2019-12-13,18:08,
98548,2019-12-12,2019-12-12,10:06,2019-12-12,21:50,
98548,2019-12-13,2019-12-13,09:21,2019-12-13,19:02,
98549,2019-12-12,2019-12-12,09:56,2019-12-12,19:15,
98551,2019-12-12,2019-12-12,09:28,2019-12-12,17:44,
98551,2019-12-13,2019-12-13,09:33,2019-12-13,18:00,
98552,2019-12-12,2019-12-12,09:54,2019-12-12,18:38,
98553,2019-12-13,2019-12-13,11:10,2019-12-13,19:14,
98556,2019-12-12,2019-12-12,10:39,2019-12-12,18:28,
98557,2019-12-12,2019-12-12,09:37,2019-12-12,18:28,
98557,2019-12-13,2019-12-13,09:36,2019-12-13,18:22,
98559,2019-12-12,2019-12-12,10:27,2019-12-12,19:09,
98559,2019-12-13,2019-12-13,10:32,2019-12-13,19:03,
98560,2019-12-12,2019-12-12,08:46,2019-12-12,19:35,
98562,2019-12-12,2019-12-12,10:23,2019-12-12,17:19,
98562,2019-12-13,2019-12-13,10:32,2019-12-13,17:20,
98563,2019-12-12,2019-12-12,09:34,2019-12-12,16:54,
98563,2019-12-13,2019-12-13,09:38,2019-12-13,17:29,
98564,2019-12-12,2019-12-12,07:54,2019-12-12,17:35,
98564,2019-12-13,2019-12-13,07:45,2019-12-13,18:26,
98564,2019-12-14,2019-12-14,07:45,2019-12-14,17:23,
98565,2019-12-12,2019-12-12,09:56,2019-12-12,18:11,
98565,2019-12-13,2019-12-13,09:20,2019-12-13,18:08,
98567,2019-12-12,2019-12-12,06:51,2019-12-12,16:11,
98567,2019-12-13,2019-12-13,06:56,2019-12-13,16:46,
98567,2019-12-14,2019-12-14,06:40,2019-12-14,15:53,
98574,2019-12-12,2019-12-12,08:39,2019-12-12,18:04,
98574,2019-12-14,2019-12-14,08:26,2019-12-14,18:04,
98576,2019-12-12,2019-12-12,08:47,2019-12-12,14:05,
98576,2019-12-13,2019-12-13,08:56,2019-12-13,18:04,
98576,2019-12-14,2019-12-14,08:55,2019-12-14,18:01,
98577,2019-12-12,2019-12-12,08:44,2019-12-12,19:02,
98577,2019-12-13,2019-12-13,08:45,2019-12-13,19:02,
98577,2019-12-14,2019-12-14,08:39,2019-12-14,19:01,
98578,2019-12-12,2019-12-12,09:55,2019-12-12,19:09,
98578,2019-12-13,2019-12-13,09:39,2019-12-13,19:14,
98578,2019-12-14,2019-12-14,09:48,2019-12-14,19:06,
98579,2019-12-13,2019-12-13,08:39,2019-12-13,10:03,
98580,2019-12-12,2019-12-12,08:53,2019-12-12,18:05,
98580,2019-12-13,2019-12-13,08:47,2019-12-13,18:04,
98580,2019-12-14,2019-12-14,08:43,2019-12-14,18:07,
98581,2019-12-12,2019-12-12,09:37,2019-12-12,19:05,
98581,2019-12-13,2019-12-13,09:41,2019-12-13,19:05,
98581,2019-12-14,2019-12-14,09:41,2019-12-14,19:06,
98582,2019-12-12,2019-12-12,09:06,2019-12-12,19:05,
98582,2019-12-13,2019-12-13,09:23,2019-12-13,19:13,
98582,2019-12-14,2019-12-14,09:24,2019-12-14,19:06,
98584,2019-12-12,2019-12-12,07:45,2019-12-12,17:22,
98584,2019-12-13,2019-12-13,07:51,2019-12-13,17:19,
98584,2019-12-14,2019-12-14,07:50,2019-12-14,17:09,
98588,2019-12-12,2019-12-12,10:00,2019-12-12,18:42,
98588,2019-12-13,2019-12-13,09:41,2019-12-13,18:40,
98588,2019-12-14,2019-12-14,09:29,2019-12-14,19:02,
98591,2019-12-12,2019-12-12,10:16,2019-12-12,19:24,
98591,2019-12-13,2019-12-13,09:22,2019-12-13,09:35,
98592,2019-12-13,2019-12-13,08:50,2019-12-13,17:29,
98593,2019-12-12,2019-12-12,08:49,2019-12-12,18:34,
98593,2019-12-13,2019-12-13,08:40,2019-12-13,15:01,
98594,2019-12-12,2019-12-12,09:43,2019-12-12,18:11,
98594,2019-12-13,2019-12-13,10:12,2019-12-13,18:12,
98595,2019-12-12,2019-12-12,10:08,2019-12-12,18:58,
98596,2019-12-12,2019-12-12,09:50,2019-12-12,19:39,
98596,2019-12-13,2019-12-13,09:35,2019-12-13,19:32,
98598,2019-12-12,2019-12-12,09:42,2019-12-12,22:00,
98600,2019-12-12,2019-12-12,09:45,2019-12-12,17:44,
98600,2019-12-13,2019-12-13,09:52,2019-12-13,17:53,
98601,2019-12-12,2019-12-12,09:48,2019-12-12,18:36,
98603,2019-12-12,2019-12-12,09:18,2019-12-12,18:31,
98603,2019-12-13,2019-12-13,09:56,2019-12-13,18:37,
98603,2019-12-14,2019-12-14,09:18,2019-12-14,19:02,
98604,2019-12-12,2019-12-12,08:43,2019-12-12,18:05,
98604,2019-12-13,2019-12-13,08:36,2019-12-13,18:04,
98604,2019-12-14,2019-12-14,08:40,2019-12-14,18:08,
98605,2019-12-12,2019-12-12,09:42,2019-12-12,18:39,
98613,2019-12-12,2019-12-12,08:19,2019-12-12,17:02,
98613,2019-12-13,2019-12-13,08:15,2019-12-13,16:38,
98615,2019-12-12,2019-12-12,15:33,2019-12-12,18:22,
98615,2019-12-13,2019-12-13,09:28,2019-12-13,18:23,
98616,2019-12-12,2019-12-12,09:06,2019-12-12,18:36,
98616,2019-12-13,2019-12-13,09:11,2019-12-13,18:56,
98617,2019-12-13,2019-12-13,14:11,2019-12-13,18:38,
98619,2019-12-12,2019-12-12,08:43,2019-12-12,16:09,
98623,2019-12-12,2019-12-12,10:01,2019-12-12,18:08,
98625,2019-12-12,2019-12-12,08:51,2019-12-12,17:28,
98625,2019-12-13,2019-12-13,08:45,2019-12-13,17:15,
98626,2019-12-12,2019-12-12,11:15,2019-12-12,19:18,
98626,2019-12-13,2019-12-13,10:31,2019-12-13,17:14,
98627,2019-12-12,2019-12-12,09:27,2019-12-12,18:45,
98627,2019-12-13,2019-12-13,09:25,2019-12-13,20:11,
98629,2019-12-12,2019-12-12,10:06,2019-12-12,19:11,
98629,2019-12-13,2019-12-13,09:46,2019-12-13,19:07,
98630,2019-12-13,2019-12-13,10:04,2019-12-13,10:36,
98632,2019-12-13,2019-12-13,08:51,2019-12-13,18:01,
98632,2019-12-14,2019-12-14,08:47,2019-12-14,18:01,
98633,2019-12-12,2019-12-12,08:52,2019-12-12,19:13,
98633,2019-12-13,2019-12-13,10:43,2019-12-13,19:53,
98633,2019-12-14,2019-12-14,09:01,2019-12-14,18:59,
98636,2019-12-12,2019-12-12,08:53,2019-12-12,18:35,
98636,2019-12-13,2019-12-13,08:55,2019-12-13,19:17,
98636,2019-12-14,2019-12-14,08:54,2019-12-14,18:56,
98637,2019-12-12,2019-12-12,08:44,2019-12-12,18:36,
98637,2019-12-14,2019-12-14,08:45,2019-12-14,19:00,
98639,2019-12-12,2019-12-12,10:45,2019-12-12,20:01,
98639,2019-12-13,2019-12-13,10:04,2019-12-13,20:03,
98639,2019-12-14,2019-12-14,10:25,2019-12-14,20:03,
98640,2019-12-12,2019-12-12,10:39,2019-12-12,20:02,
98640,2019-12-13,2019-12-13,10:16,2019-12-13,20:02,
98641,2019-12-12,2019-12-12,09:09,2019-12-12,19:22,
98641,2019-12-13,2019-12-13,10:09,2019-12-13,20:36,
98641,2019-12-14,2019-12-14,10:42,2019-12-14,20:06,
98646,2019-12-12,2019-12-12,09:38,2019-12-12,20:36,
98646,2019-12-13,2019-12-13,10:10,2019-12-13,19:59,
98646,2019-12-14,2019-12-14,10:17,2019-12-14,19:45,
98648,2019-12-12,2019-12-12,10:08,2019-12-12,20:37,
98648,2019-12-14,2019-12-14,10:16,2019-12-14,19:39,
98649,2019-12-12,2019-12-12,09:16,2019-12-12,18:29,
98649,2019-12-13,2019-12-13,09:28,2019-12-13,18:58,
98649,2019-12-14,2019-12-14,09:23,2019-12-14,19:03,
98658,2019-12-12,2019-12-12,09:29,2019-12-12,19:58,
98658,2019-12-13,2019-12-13,09:12,2019-12-13,19:43,
98658,2019-12-14,2019-12-14,09:13,2019-12-14,17:31,
98660,2019-12-12,2019-12-12,09:18,2019-12-12,18:35,
98660,2019-12-13,2019-12-13,09:16,2019-12-13,19:00,
98660,2019-12-14,2019-12-14,09:19,2019-12-14,19:19,
98662,2019-12-12,2019-12-12,09:20,2019-12-12,19:03,
98662,2019-12-13,2019-12-13,08:47,2019-12-13,19:00,
98662,2019-12-14,2019-12-14,09:07,2019-12-14,19:39,
98663,2019-12-14,2019-12-14,09:13,2019-12-14,19:19,
98671,2019-12-12,2019-12-12,09:25,2019-12-12,19:10,
98671,2019-12-13,2019-12-13,09:25,2019-12-13,19:11,
98671,2019-12-14,2019-12-14,09:21,2019-12-14,19:08,
98672,2019-12-12,2019-12-12,08:53,2019-12-12,19:29,
98672,2019-12-13,2019-12-13,09:41,2019-12-13,19:21,
98672,2019-12-14,2019-12-14,09:30,2019-12-14,19:02,
98676,2019-12-13,2019-12-13,09:57,2019-12-13,19:12,
98676,2019-12-14,2019-12-14,09:43,2019-12-14,19:17,
98677,2019-12-12,2019-12-12,10:11,2019-12-12,19:13,
98677,2019-12-14,2019-12-14,09:13,2019-12-14,19:04,
98685,2019-12-12,2019-12-12,10:13,2019-12-12,17:19,
98685,2019-12-13,2019-12-13,10:12,2019-12-13,17:20,
98686,2019-12-12,2019-12-12,09:22,2019-12-12,18:04,
98686,2019-12-13,2019-12-13,09:27,2019-12-13,18:23,
98689,2019-12-12,2019-12-12,09:30,2019-12-12,18:22,
98691,2019-12-12,2019-12-12,09:24,2019-12-12,18:40,
98691,2019-12-13,2019-12-13,09:27,2019-12-13,19:59,
98691,2019-12-14,2019-12-14,09:16,2019-12-14,19:37,
98692,2019-12-12,2019-12-12,08:50,2019-12-12,18:26,
98692,2019-12-13,2019-12-13,08:39,2019-12-13,18:04,
98779,2019-12-13,2019-12-13,10:19,2019-12-13,15:40,
98783,2019-12-12,2019-12-12,09:03,2019-12-12,18:48,
98783,2019-12-13,2019-12-13,09:18,2019-12-13,18:36,
98783,2019-12-14,2019-12-14,09:11,2019-12-14,19:22,
98784,2019-12-13,2019-12-13,08:45,2019-12-13,19:05,
98784,2019-12-14,2019-12-14,08:45,2019-12-14,18:44,
98793,2019-12-13,2019-12-13,08:31,2019-12-13,18:17,
98800,2019-12-13,2019-12-13,09:38,2019-12-13,19:55,
98800,2019-12-14,2019-12-14,09:33,2019-12-14,19:51,
98811,2019-12-12,2019-12-12,09:48,2019-12-12,19:55,
98811,2019-12-13,2019-12-13,09:49,2019-12-13,19:51,
98812,2019-12-12,2019-12-12,09:24,2019-12-12,15:31,
98812,2019-12-13,2019-12-13,09:21,2019-12-13,20:12,
98822,2019-12-12,2019-12-12,08:52,2019-12-12,19:47,
98822,2019-12-13,2019-12-13,12:18,2019-12-13,19:49,
98822,2019-12-14,2019-12-14,08:36,2019-12-14,19:36,
98823,2019-12-12,2019-12-12,08:54,2019-12-12,18:30,
98823,2019-12-13,2019-12-13,08:53,2019-12-13,18:06,
98823,2019-12-14,2019-12-14,08:50,2019-12-14,18:19,
98826,2019-12-12,2019-12-12,12:58,2019-12-12,19:17,
98826,2019-12-13,2019-12-13,10:46,2019-12-13,19:22,
98826,2019-12-14,2019-12-14,09:46,2019-12-14,19:21,
98829,2019-12-14,2019-12-14,09:32,2019-12-14,18:17,
98832,2019-12-12,2019-12-12,09:38,2019-12-12,20:12,
98832,2019-12-13,2019-12-13,10:00,2019-12-13,18:36,
98844,2019-12-12,2019-12-12,10:26,2019-12-12,16:54,
98844,2019-12-13,2019-12-13,10:29,2019-12-13,19:28,
98844,2019-12-14,2019-12-14,10:18,2019-12-14,19:29,
98863,2019-12-12,2019-12-12,08:53,2019-12-12,19:42,
98863,2019-12-13,2019-12-13,08:54,2019-12-13,17:27,
98863,2019-12-14,2019-12-14,09:34,2019-12-14,19:41,
98865,2019-12-12,2019-12-12,09:32,2019-12-12,14:15,
98865,2019-12-13,2019-12-13,09:30,2019-12-13,18:57,
98865,2019-12-14,2019-12-14,09:29,2019-12-14,11:37,
98867,2019-12-12,2019-12-12,09:28,2019-12-12,18:39,
98867,2019-12-13,2019-12-13,09:55,2019-12-13,19:42,
98867,2019-12-14,2019-12-14,10:13,2019-12-14,20:00,
98872,2019-12-12,2019-12-12,11:40,2019-12-12,19:52,
98872,2019-12-14,2019-12-14,10:16,2019-12-14,19:44,
98873,2019-12-12,2019-12-12,09:19,2019-12-12,18:33,
98873,2019-12-13,2019-12-13,09:28,2019-12-13,18:49,
98873,2019-12-14,2019-12-14,08:06,2019-12-14,17:09,
98878,2019-12-13,2019-12-13,09:29,2019-12-13,19:59,
98878,2019-12-14,2019-12-14,09:32,2019-12-14,19:45,
98879,2019-12-13,2019-12-13,09:48,2019-12-13,19:57,
98879,2019-12-14,2019-12-14,09:19,2019-12-14,20:00,
98881,2019-12-13,2019-12-13,10:06,2019-12-13,20:06,
98881,2019-12-14,2019-12-14,10:28,2019-12-14,20:01,
98894,2019-12-12,2019-12-12,08:50,2019-12-12,18:03,
98898,2019-12-12,2019-12-12,08:48,2019-12-12,19:09,
98898,2019-12-13,2019-12-13,08:52,2019-12-13,19:16,
98898,2019-12-14,2019-12-14,08:44,2019-12-14,18:37,
98901,2019-12-12,2019-12-12,09:06,2019-12-12,19:38,
98901,2019-12-13,2019-12-13,09:12,2019-12-13,19:43,
98901,2019-12-14,2019-12-14,09:09,2019-12-14,19:36,
98904,2019-12-12,2019-12-12,10:54,2019-12-12,17:44,
98904,2019-12-13,2019-12-13,10:39,2019-12-13,18:00,
98905,2019-12-12,2019-12-12,09:12,2019-12-12,22:00,
98905,2019-12-13,2019-12-13,09:42,2019-12-13,09:52,
98925,2019-12-12,2019-12-12,09:10,2019-12-12,19:03,
98925,2019-12-14,2019-12-14,09:12,2019-12-14,18:42,
98944,2019-12-12,2019-12-12,08:46,2019-12-12,19:44,
98944,2019-12-13,2019-12-13,09:01,2019-12-13,19:10,
98944,2019-12-14,2019-12-14,08:39,2019-12-14,18:58,
98955,2019-12-12,2019-12-12,09:42,2019-12-12,22:00,
98955,2019-12-13,2019-12-13,09:42,2019-12-13,09:45,
98957,2019-12-12,2019-12-12,11:01,2019-12-12,19:05,
98957,2019-12-13,2019-12-13,10:17,2019-12-13,15:14,
98959,2019-12-12,2019-12-12,08:59,2019-12-12,20:07,
98959,2019-12-13,2019-12-13,09:25,2019-12-13,18:32,
98968,2019-12-12,2019-12-12,10:56,2019-12-12,20:12,
98968,2019-12-13,2019-12-13,10:57,2019-12-13,20:05,
98968,2019-12-14,2019-12-14,10:58,2019-12-14,20:09,
98970,2019-12-12,2019-12-12,09:54,2019-12-12,19:57,
98970,2019-12-13,2019-12-13,10:02,2019-12-13,19:59,
98970,2019-12-14,2019-12-14,09:47,2019-12-14,19:42,
98976,2019-12-12,2019-12-12,09:36,2019-12-12,19:06,
98976,2019-12-13,2019-12-13,09:37,2019-12-13,19:17,
98976,2019-12-14,2019-12-14,09:43,2019-12-14,19:16,
98979,2019-12-12,2019-12-12,09:15,2019-12-12,19:05,
98979,2019-12-14,2019-12-14,09:36,2019-12-14,19:31,
98985,2019-12-12,2019-12-12,08:45,2019-12-12,20:04,
98985,2019-12-13,2019-12-13,09:21,2019-12-13,20:03,
98985,2019-12-14,2019-12-14,09:06,2019-12-14,20:06,
99001,2019-12-12,2019-12-12,09:26,2019-12-12,19:27,
99001,2019-12-13,2019-12-13,09:28,2019-12-13,19:28,
99001,2019-12-14,2019-12-14,09:29,2019-12-14,19:41,
99005,2019-12-12,2019-12-12,09:20,2019-12-12,19:06,
99005,2019-12-13,2019-12-13,09:25,2019-12-13,19:32,
99005,2019-12-14,2019-12-14,09:25,2019-12-14,19:32,
99006,2019-12-12,2019-12-12,09:52,2019-12-12,19:41,
99006,2019-12-13,2019-12-13,09:53,2019-12-13,19:15,
99007,2019-12-12,2019-12-12,09:45,2019-12-12,19:43,
99009,2019-12-14,2019-12-14,10:58,2019-12-14,19:06,
99011,2019-12-12,2019-12-12,10:31,2019-12-12,19:43,
99011,2019-12-13,2019-12-13,10:29,2019-12-13,19:09,
99011,2019-12-14,2019-12-14,10:01,2019-12-14,19:19,
99013,2019-12-12,2019-12-12,09:30,2019-12-12,19:11,
99013,2019-12-14,2019-12-14,10:01,2019-12-14,19:41,
99020,2019-12-12,2019-12-12,09:24,2019-12-12,19:35,
99020,2019-12-13,2019-12-13,09:21,2019-12-13,20:06,
99020,2019-12-14,2019-12-14,09:21,2019-12-14,20:14,
99025,2019-12-12,2019-12-12,09:47,2019-12-12,19:49,
99025,2019-12-13,2019-12-13,09:52,2019-12-13,19:20,
99025,2019-12-14,2019-12-14,09:49,2019-12-14,17:53,
99035,2019-12-13,2019-12-13,08:38,2019-12-13,19:59,
99035,2019-12-14,2019-12-14,09:48,2019-12-14,19:54,
99037,2019-12-12,2019-12-12,08:44,2019-12-12,19:16,
99037,2019-12-13,2019-12-13,08:48,2019-12-13,19:43,
99037,2019-12-14,2019-12-14,08:53,2019-12-14,18:55,
99042,2019-12-12,2019-12-12,08:41,2019-12-12,19:17,
99042,2019-12-13,2019-12-13,08:54,2019-12-13,19:31,
99042,2019-12-14,2019-12-14,08:42,2019-12-14,19:14,
99046,2019-12-12,2019-12-12,09:43,2019-12-12,17:26,
99046,2019-12-13,2019-12-13,10:01,2019-12-13,17:36,
99062,2019-12-12,2019-12-12,08:43,2019-12-12,18:24,
99062,2019-12-13,2019-12-13,09:01,2019-12-13,18:19,
99062,2019-12-14,2019-12-14,08:59,2019-12-14,18:08,
99067,2019-12-12,2019-12-12,08:53,2019-12-12,18:23,
99067,2019-12-13,2019-12-13,08:56,2019-12-13,18:07,
99068,2019-12-12,2019-12-12,09:02,2019-12-12,18:41,
99068,2019-12-13,2019-12-13,08:59,2019-12-13,20:16,
99068,2019-12-14,2019-12-14,08:51,2019-12-14,18:04,
99070,2019-12-12,2019-12-12,08:57,2019-12-12,19:40,
99070,2019-12-13,2019-12-13,09:06,2019-12-13,18:33,
99070,2019-12-14,2019-12-14,09:07,2019-12-14,18:29,
99076,2019-12-12,2019-12-12,08:56,2019-12-12,19:33,
99076,2019-12-14,2019-12-14,08:53,2019-12-14,18:16,
99077,2019-12-12,2019-12-12,11:17,2019-12-12,18:02,
99077,2019-12-13,2019-12-13,10:49,2019-12-13,20:09,
99077,2019-12-14,2019-12-14,11:01,2019-12-14,20:06,
99079,2019-12-12,2019-12-12,09:04,2019-12-12,19:04,
99079,2019-12-13,2019-12-13,09:17,2019-12-13,18:48,
99079,2019-12-14,2019-12-14,09:02,2019-12-14,19:28,
99080,2019-12-12,2019-12-12,09:32,2019-12-12,18:55,
99080,2019-12-13,2019-12-13,09:32,2019-12-13,18:44,
99080,2019-12-14,2019-12-14,09:21,2019-12-14,18:50,
99082,2019-12-14,2019-12-14,08:48,2019-12-14,18:11,
99083,2019-12-12,2019-12-12,09:16,2019-12-12,18:30,
99083,2019-12-13,2019-12-13,09:14,2019-12-13,18:21,
99083,2019-12-14,2019-12-14,08:46,2019-12-14,18:12,
99091,2019-12-13,2019-12-13,09:58,2019-12-13,20:01,
99091,2019-12-14,2019-12-14,09:59,2019-12-14,19:11,
99092,2019-12-12,2019-12-12,08:57,2019-12-12,19:26,
99092,2019-12-13,2019-12-13,09:00,2019-12-13,19:30,
99092,2019-12-14,2019-12-14,08:58,2019-12-14,19:29,
99093,2019-12-12,2019-12-12,11:07,2019-12-12,21:13,
99093,2019-12-13,2019-12-13,11:12,2019-12-13,20:20,
99093,2019-12-14,2019-12-14,10:54,2019-12-14,20:08,
99095,2019-12-12,2019-12-12,09:24,2019-12-12,19:10,
99095,2019-12-13,2019-12-13,10:11,2019-12-13,19:56,
99095,2019-12-14,2019-12-14,09:52,2019-12-14,19:06,
99097,2019-12-12,2019-12-12,10:48,2019-12-12,20:12,
99097,2019-12-13,2019-12-13,10:55,2019-12-13,20:17,
99101,2019-12-12,2019-12-12,09:01,2019-12-12,19:14,
99101,2019-12-13,2019-12-13,09:25,2019-12-13,19:31,
99102,2019-12-12,2019-12-12,09:01,2019-12-12,19:05,
99102,2019-12-13,2019-12-13,09:13,2019-12-13,18:36,
99102,2019-12-14,2019-12-14,09:05,2019-12-14,18:24,
99103,2019-12-12,2019-12-12,09:00,2019-12-12,19:50,
99103,2019-12-13,2019-12-13,08:49,2019-12-13,19:14,
99103,2019-12-14,2019-12-14,08:56,2019-12-14,19:21,
99105,2019-12-12,2019-12-12,10:48,2019-12-12,20:08,
99105,2019-12-13,2019-12-13,10:53,2019-12-13,20:05,
99105,2019-12-14,2019-12-14,10:50,2019-12-14,20:09,
99107,2019-12-12,2019-12-12,11:44,2019-12-12,15:23,
99107,2019-12-13,2019-12-13,09:34,2019-12-13,19:31,
99107,2019-12-14,2019-12-14,09:21,2019-12-14,19:31,
99108,2019-12-12,2019-12-12,11:01,2019-12-12,14:30,
99108,2019-12-13,2019-12-13,08:49,2019-12-13,18:20,
99108,2019-12-14,2019-12-14,09:05,2019-12-14,18:08,
99110,2019-12-13,2019-12-13,09:00,2019-12-13,18:22,
99110,2019-12-14,2019-12-14,08:57,2019-12-14,19:27,
99111,2019-12-12,2019-12-12,09:52,2019-12-12,19:23,
99111,2019-12-13,2019-12-13,09:58,2019-12-13,19:04,
99114,2019-12-12,2019-12-12,08:56,2019-12-12,19:25,
99114,2019-12-13,2019-12-13,09:12,2019-12-13,19:05,
99149,2019-12-12,2019-12-12,09:53,2019-12-12,18:33,
99149,2019-12-13,2019-12-13,10:13,2019-12-13,17:43,
99150,2019-12-12,2019-12-12,08:59,2019-12-12,18:21,
99150,2019-12-13,2019-12-13,08:52,2019-12-13,18:20,
99151,2019-12-12,2019-12-12,09:38,2019-12-12,18:31,
99151,2019-12-13,2019-12-13,10:56,2019-12-13,16:16,
99154,2019-12-12,2019-12-12,09:42,2019-12-12,19:04,
99154,2019-12-13,2019-12-13,09:03,2019-12-13,14:56,
99154,2019-12-14,2019-12-14,09:26,2019-12-14,19:24,
99155,2019-12-13,2019-12-13,09:48,2019-12-13,20:03,
99155,2019-12-14,2019-12-14,12:33,2019-12-14,20:02,
99160,2019-12-12,2019-12-12,10:38,2019-12-12,20:08,
99160,2019-12-13,2019-12-13,10:03,2019-12-13,20:03,
99160,2019-12-14,2019-12-14,10:40,2019-12-14,20:21,
99165,2019-12-12,2019-12-12,09:47,2019-12-12,19:35,
99165,2019-12-13,2019-12-13,09:48,2019-12-13,19:33,
99165,2019-12-14,2019-12-14,09:49,2019-12-14,19:32,
99166,2019-12-12,2019-12-12,09:17,2019-12-12,19:44,
99166,2019-12-13,2019-12-13,09:29,2019-12-13,19:48,
99168,2019-12-12,2019-12-12,09:37,2019-12-12,19:35,
99168,2019-12-13,2019-12-13,09:18,2019-12-13,18:30,
99168,2019-12-14,2019-12-14,09:27,2019-12-14,19:33,
99169,2019-12-12,2019-12-12,09:08,2019-12-12,18:26,
99169,2019-12-13,2019-12-13,09:17,2019-12-13,17:41,
99169,2019-12-14,2019-12-14,08:21,2019-12-14,17:07,
99178,2019-12-12,2019-12-12,08:33,2019-12-12,19:16,
99178,2019-12-13,2019-12-13,08:37,2019-12-13,16:08,
99178,2019-12-14,2019-12-14,08:24,2019-12-14,19:08,
99179,2019-12-12,2019-12-12,09:13,2019-12-12,19:26,
99179,2019-12-13,2019-12-13,09:29,2019-12-13,19:06,
99179,2019-12-14,2019-12-14,09:29,2019-12-14,19:22,
99185,2019-12-12,2019-12-12,09:53,2019-12-12,19:52,
99185,2019-12-13,2019-12-13,10:05,2019-12-13,19:30,
99185,2019-12-14,2019-12-14,09:21,2019-12-14,19:55,
99186,2019-12-12,2019-12-12,10:29,2019-12-12,19:41,
99186,2019-12-13,2019-12-13,10:36,2019-12-13,19:30,
99186,2019-12-14,2019-12-14,09:29,2019-12-14,19:18,
99189,2019-12-12,2019-12-12,09:00,2019-12-12,18:29,
99189,2019-12-13,2019-12-13,08:56,2019-12-13,18:15,
99189,2019-12-14,2019-12-14,08:51,2019-12-14,18:03,
99190,2019-12-12,2019-12-12,09:51,2019-12-12,21:42,
99190,2019-12-13,2019-12-13,10:24,2019-12-13,19:36,
99190,2019-12-14,2019-12-14,09:35,2019-12-14,19:53,
99191,2019-12-12,2019-12-12,09:51,2019-12-12,21:41,
99191,2019-12-13,2019-12-13,10:24,2019-12-13,20:00,
99191,2019-12-14,2019-12-14,09:34,2019-12-14,19:53,
99194,2019-12-12,2019-12-12,09:02,2019-12-12,19:18,
99194,2019-12-13,2019-12-13,09:24,2019-12-13,19:11,
99194,2019-12-14,2019-12-14,09:07,2019-12-14,19:20,
99204,2019-12-12,2019-12-12,09:21,2019-12-12,19:08,
99204,2019-12-13,2019-12-13,09:09,2019-12-13,19:23,
99210,2019-12-12,2019-12-12,09:20,2019-12-12,18:54,
99210,2019-12-13,2019-12-13,09:07,2019-12-13,19:24,
99210,2019-12-14,2019-12-14,09:11,2019-12-14,18:49,
99212,2019-12-12,2019-12-12,10:15,2019-12-12,20:01,
99212,2019-12-14,2019-12-14,10:09,2019-12-14,19:38,
99213,2019-12-13,2019-12-13,09:55,2019-12-13,19:18,
99213,2019-12-14,2019-12-14,09:50,2019-12-14,19:07,
99214,2019-12-12,2019-12-12,09:52,2019-12-12,19:47,
99214,2019-12-13,2019-12-13,10:01,2019-12-13,19:42,
99214,2019-12-14,2019-12-14,09:52,2019-12-14,19:46,
99216,2019-12-12,2019-12-12,08:58,2019-12-12,19:21,
99216,2019-12-13,2019-12-13,09:00,2019-12-13,19:11,
99216,2019-12-14,2019-12-14,08:58,2019-12-14,19:21,
99219,2019-12-12,2019-12-12,08:44,2019-12-12,19:10,
99220,2019-12-12,2019-12-12,08:38,2019-12-12,20:25,
99220,2019-12-13,2019-12-13,08:51,2019-12-13,20:29,
99224,2019-12-12,2019-12-12,12:41,2019-12-12,19:03,
99224,2019-12-14,2019-12-14,09:11,2019-12-14,18:25,
99226,2019-12-12,2019-12-12,08:57,2019-12-12,19:04,
99226,2019-12-13,2019-12-13,08:50,2019-12-13,19:02,
99226,2019-12-14,2019-12-14,09:01,2019-12-14,19:02,
99228,2019-12-12,2019-12-12,09:55,2019-12-12,19:10,
99228,2019-12-13,2019-12-13,09:58,2019-12-13,19:13,
99228,2019-12-14,2019-12-14,09:51,2019-12-14,19:06,
99230,2019-12-12,2019-12-12,09:47,2019-12-12,19:31,
99230,2019-12-13,2019-12-13,09:27,2019-12-13,19:02,
99231,2019-12-13,2019-12-13,09:48,2019-12-13,19:20,
99231,2019-12-14,2019-12-14,09:45,2019-12-14,19:10,
99232,2019-12-12,2019-12-12,09:13,2019-12-12,19:13,
99232,2019-12-13,2019-12-13,10:05,2019-12-13,17:12,
99232,2019-12-14,2019-12-14,09:02,2019-12-14,19:04,
99233,2019-12-12,2019-12-12,08:49,2019-12-12,18:46,
99233,2019-12-13,2019-12-13,08:27,2019-12-13,20:08,
99234,2019-12-12,2019-12-12,10:28,2019-12-12,14:12,
99234,2019-12-14,2019-12-14,09:13,2019-12-14,19:50,
99239,2019-12-12,2019-12-12,09:23,2019-12-12,19:31,
99239,2019-12-13,2019-12-13,09:14,2019-12-13,18:19,
99242,2019-12-12,2019-12-12,08:52,2019-12-12,18:20,
